EDR3,l, b, d, ed, rv, erv, pml, epml, pmb, epmb, pmlpmbcorr, pmem, type
815043750351075328,176.220224,47.567592,28.84,5.589,119.8,5.351,0.5246,0.0844,-0.2245,0.0896,0.1656,0.0,KGiant
814827352720083968,177.01973,47.874229,48.25,9.093,120.7,2.91,0.5157,0.0801,-0.2334,0.0852,0.3239,0.0,KGiant
815073643323402752,175.834948,47.893485,12.68,2.293,-46.6,2.199,4.0074,0.0376,0.0937,0.037,0.4178,0.0,KGiant
1042783527931851392,153.236408,39.531401,66.7,7.632,26.2,3.355,0.5561,0.1044,0.126,0.0909,0.1247,0.0,KGiant
1042910628900208256,153.641669,38.757864,22.03,3.606,27.4,2.438,2.6564,0.095,0.7091,0.0662,0.1135,0.0,KGiant
1042716496378459008,153.904628,38.934056,15.37,3.059,-199.1,1.669,3.5179,0.0321,0.8443,0.0282,-0.0564,0.0,KGiant
1042662345430841728,154.61521,38.810906,10.67,1.763,5.799,0.956,6.824,0.0255,1.409,0.0215,-0.099,0.0,KGiant
1043026283779439104,153.065352,38.737962,19.17,3.179,-34.1,1.77,3.5867,0.0587,0.9603,0.0446,-0.0682,0.0,KGiant
1043080709604982912,152.993055,38.401168,12.57,1.952,-241.3,1.378,4.3939,0.0492,1.2811,0.0386,0.0262,0.0,KGiant
1042895609399115520,154.059481,38.347345,23.01,3.462,-19.0,1.611,3.0826,0.0714,0.9923,0.0651,-0.0261,0.0,KGiant
1042675780088552320,154.694191,38.614169,14.86,2.635,66.4,1.677,3.1293,0.0303,0.9131,0.0268,-0.087,0.0,KGiant
1041447419441866752,154.211631,37.76519,19.0,2.874,27.4,1.884,3.9107,0.0462,0.3828,0.0393,0.077,0.0,KGiant
1043943066022511104,152.020953,37.488951,37.91,6.499,-229.5,3.157,5.3132,0.0873,4.4368,0.0721,0.0647,0.0,KGiant
1043807040114669312,152.867079,37.316898,10.8,1.386,-24.3,1.007,0.5961,0.0252,2.3633,0.0225,-0.0832,0.0,KGiant
1043842430645142528,152.391504,37.461875,33.0,6.443,-112.5,3.206,1.2938,0.0764,2.1531,0.0624,-0.044,0.0,KGiant
1043962380491868544,151.609539,37.840404,11.17,2.3,-315.3,1.77,4.2975,0.0247,3.7232,0.0227,-0.1793,0.0,KGiant
1043772989613910656,152.718127,37.901605,8.09,1.655,-85.8,1.444,2.9411,0.0313,1.8135,0.0255,0.0167,0.0,KGiant
1043920324172211584,152.410473,37.75384,38.04,5.964,-106.4,3.725,1.4114,0.0769,2.0953,0.0682,0.0465,0.0,KGiant
1043964609578534656,151.55009,37.992507,24.94,3.855,-202.1,1.479,2.4108,0.0645,0.6889,0.0468,0.0744,0.0,KGiant
1043873491848815104,152.377154,37.796762,42.74,3.407,-88.5,1.57,1.4168,0.0451,2.0937,0.0353,0.0677,0.212,KGiant
1043876412426563072,152.309573,38.021495,20.74,3.002,-155.1,1.129,4.0257,0.0389,1.485,0.0321,-0.021,0.008,KGiant
1043902766345843712,152.026722,38.111927,16.18,2.708,-61.6,1.273,4.5285,0.0438,2.4856,0.038,-0.0327,0.0,KGiant
1043516769045173248,151.700302,38.65308,20.82,4.312,163.0,1.928,2.2974,0.0661,0.5528,0.057,0.1285,0.0,KGiant
1043440146828620288,151.880715,39.260324,13.89,2.196,20.8,1.128,4.8847,0.0282,0.7152,0.0269,-0.0649,0.0,KGiant
1043209829206017536,151.899767,39.9448,10.05,1.965,-258.401,1.151,6.2703,0.0267,1.5861,0.0316,-0.0935,0.0,KGiant
3918682428059181056,262.429795,70.346188,46.45,8.537,175.1,3.76,-0.7758,0.1194,-1.196,0.1089,0.3303,0.962,KGiant
3918679821014531584,262.901063,70.409818,8.79,2.56,207.699,2.114,-3.7143,0.0488,-5.4034,0.044,0.2493,0.0,KGiant
3919068051698288640,263.039308,70.878424,38.51,6.507,-12.0,2.527,-0.9618,0.1135,-1.8229,0.0993,0.3357,0.997,KGiant
3918653157857549312,262.60398,70.142394,34.67,3.435,1.0,0.951,-0.6459,0.0455,-1.5763,0.0385,0.3133,0.999,KGiant
3918642471978895872,262.479569,69.838415,44.52,2.935,3.2,0.972,-0.4996,0.0434,-1.4485,0.0405,0.4416,1.0,KGiant
3919840149379297792,261.428777,70.800198,30.07,4.786,-6.7,1.957,-0.5548,0.0959,-1.4574,0.0856,0.1743,0.846,KGiant
3919450990982942720,261.767162,70.712552,8.74,2.055,356.999,1.54,-1.7664,0.0381,-10.5271,0.0368,0.1889,0.0,KGiant
3918687792473836032,262.721673,70.540444,56.66,2.648,178.2,1.92,-0.8336,0.058,-1.1556,0.0555,0.0892,0.999,KGiant
3919402612471280640,261.688691,70.018137,21.87,5.122,137.7,1.935,0.1519,0.0667,-2.3164,0.0528,0.4541,0.0,KGiant
3919440511263004672,261.763604,70.410204,34.63,5.282,-19.8,2.292,-0.561,0.1214,-1.5962,0.1079,0.4445,0.994,KGiant
3919533866671800320,259.969768,70.665949,16.24,3.445,-16.6,1.844,1.1301,0.057,-2.4848,0.0564,0.2783,0.0,KGiant
3919473805849107968,260.182427,69.947457,47.96,4.07,-59.1,1.422,0.3663,0.0716,-0.996,0.0737,0.047,0.0,KGiant
3919288263261554176,260.634846,69.363391,18.58,4.002,125.2,1.809,0.2648,0.0588,-3.0294,0.0523,0.2753,0.0,KGiant
3919764759817786880,257.343659,70.132791,14.8,3.391,39.9,2.017,0.5318,0.0704,-3.6854,0.0608,0.3853,0.0,KGiant
3919551012180749312,258.849373,69.379843,15.32,3.078,223.599,1.735,-2.8651,0.0666,-4.9486,0.0645,0.0085,0.215,KGiant
3919339695494302720,260.183421,69.362237,39.56,3.823,-9.5,1.652,-0.6782,0.0749,-1.6929,0.0665,0.2817,1.0,KGiant
3919292626948327424,260.291178,69.363395,36.02,2.87,2.5,1.494,-0.7196,0.0437,-1.7127,0.0432,0.1459,1.0,KGiant
3919357253320461312,259.557372,69.384692,14.75,3.913,-42.5,1.89,1.0752,0.0546,-1.9173,0.0498,0.3265,0.0,KGiant
3919607018554270720,257.774959,69.71929,18.67,3.264,186.3,1.975,0.9225,0.0404,-1.6399,0.0394,0.1968,0.0,KGiant
3923229492755667456,255.706611,71.065921,28.31,6.472,189.1,3.558,-0.2903,0.1458,-1.5761,0.1589,0.0165,0.016,KGiant
3922821921834478080,256.47843,70.639244,32.33,8.131,-18.6,3.64,-0.4972,0.1673,-1.7168,0.1696,-0.1055,0.966,KGiant
3922825701405680128,256.194706,70.60201,25.71,2.79,-59.2,0.848,0.5238,0.0431,-1.9615,0.0405,0.2368,0.0,KGiant
3919807576346978816,256.964204,70.395575,34.43,3.919,3.8,1.391,-0.5447,0.065,-1.3911,0.0582,0.3111,0.987,KGiant
3920203400533373952,257.205273,71.068247,30.5,2.804,-16.5,1.078,-0.5781,0.0372,-1.7844,0.0383,0.3604,0.998,KGiant
3923235510005147136,256.758304,71.35999,24.64,6.673,309.3,4.21,0.0184,0.1242,-2.2021,0.1183,0.3636,0.0,KGiant
3923340582085471744,256.879503,71.762195,21.22,2.913,1.4,1.031,-0.4529,0.0761,-1.6911,0.0801,0.1864,0.0,KGiant
3919538677035173888,259.757307,70.762098,9.79,2.204,106.199,1.875,-2.1787,0.0377,-4.2678,0.0358,0.3984,0.0,KGiant
3920112759543625728,259.495551,71.08279,13.87,1.738,-44.4,0.986,-0.9047,0.0398,-2.0616,0.0378,0.4389,0.0,KGiant
3919922715830556672,259.989011,71.085393,28.12,3.364,80.7,1.189,0.4072,0.0611,-1.6047,0.0516,0.3129,0.0,KGiant
3919946698927963136,260.575271,71.378436,27.55,5.022,-20.4,1.624,-0.5448,0.0796,-1.7432,0.0668,0.1672,0.914,KGiant
3919944121947582464,260.480321,71.256849,30.68,3.174,-5.4,0.996,-0.5853,0.0487,-1.5505,0.0474,0.0805,0.975,KGiant
3919936494085702144,261.114701,71.472715,36.52,6.302,-6.4,2.912,-0.4038,0.1301,-1.3389,0.1101,0.4156,0.971,KGiant
3920352796675716096,258.418817,72.171386,21.74,5.244,-47.7,2.472,-0.6342,0.0905,-2.0781,0.0831,0.3941,0.746,KGiant
3919864304275419648,262.139152,71.340744,39.16,5.261,-1.3,1.387,-0.6588,0.083,-1.3047,0.079,0.4043,0.997,KGiant
3919976415805737472,262.546303,71.920681,23.61,5.864,-28.4,3.017,-0.7282,0.1576,-1.8635,0.1536,-0.1697,0.795,KGiant
1091740249528753792,151.010614,34.588927,26.5,3.736,34.9,2.492,1.8896,0.0699,0.6216,0.0541,-0.0308,0.0,KGiant
1091735851481641088,150.962667,34.214019,15.43,1.722,-69.1,0.928,2.361,0.0316,1.8562,0.0242,-0.0738,0.0,KGiant
1091693451564444416,151.343873,33.700266,14.03,2.289,-140.2,1.147,3.965,0.0298,1.5041,0.0291,-0.1665,0.0,KGiant
1091884216832650752,151.163937,33.440231,16.7,2.86,-4.2,2.23,3.2421,0.0416,-0.067,0.0376,-0.1539,0.0,KGiant
1092007671372067840,150.523876,33.351639,13.84,2.425,-119.9,1.445,4.2144,0.0431,1.7798,0.0316,-0.1447,0.0,KGiant
1094982262642538112,150.389893,32.788245,21.59,3.044,-85.901,1.17,9.3012,0.0417,4.7288,0.028,-0.1736,0.0,KGiant
1094948349580880640,150.768817,32.591435,21.56,2.852,-12.8,1.091,2.7709,0.0369,0.3881,0.0284,-0.1178,0.0,KGiant
1091970730356617472,150.664418,32.770546,19.36,3.366,-83.5,2.333,2.457,0.0658,0.7313,0.049,-0.1181,0.0,KGiant
1095169488856814720,149.405737,32.296241,10.16,1.976,-129.0,1.11,4.4724,0.0262,0.7937,0.0185,-0.096,0.0,KGiant
1095109496753543424,149.663554,32.635075,18.25,2.902,-50.6,1.833,2.3991,0.0405,-0.1414,0.0274,-0.0779,0.0,KGiant
1093384088131003264,149.32711,34.40304,24.37,4.396,174.2,2.356,2.3544,0.0621,0.4125,0.0482,-0.0292,0.0,KGiant
1093684873281108352,148.658214,34.291611,19.5,2.752,-51.8,1.202,3.2458,0.0371,1.2088,0.026,-0.061,0.0,KGiant
1093685045079808384,148.664955,34.27425,14.26,2.329,-5.1,1.256,2.2126,0.032,0.7992,0.0262,-0.0164,0.0,KGiant
1093470159275308672,149.126718,34.683186,16.49,2.855,-65.0,1.342,2.1674,0.0448,0.1763,0.0261,-0.0225,0.0,KGiant
804883300843513472,176.857005,56.780162,12.92,2.504,-153.4,1.905,3.0129,0.0308,1.8128,0.028,0.3918,0.0,KGiant
804835231570146432,177.313059,56.079226,8.78,1.417,65.5,1.438,6.9044,0.0242,-1.3414,0.026,0.4362,0.0,KGiant
804866292773584512,176.684302,56.200448,13.99,4.941,105.3,2.789,3.3436,0.074,-0.5207,0.0539,0.6226,0.0,KGiant
805184463947934208,178.46032,55.244382,20.71,3.558,19.1,2.819,2.7615,0.0748,-0.4783,0.063,0.5984,0.0,KGiant
808588586304909184,175.0812,54.729692,22.7,2.517,-139.0,0.913,1.5473,0.0266,0.8418,0.026,0.2416,0.0,KGiant
805993704504684160,174.13419,55.237917,18.19,4.022,-36.0,3.627,2.7646,0.0664,1.1046,0.0613,0.3929,0.0,KGiant
806097608352920704,173.393565,55.460977,30.17,4.076,148.3,1.445,1.4865,0.0441,-0.1092,0.0413,0.2563,0.0,KGiant
805723327724103808,175.747819,56.366789,25.6,3.035,-55.6,1.16,2.1574,0.0345,0.2556,0.0299,0.4224,0.0,KGiant
806008994587851904,174.250825,55.886882,27.63,5.969,-117.5,2.908,2.5703,0.096,0.3627,0.0777,0.4121,0.0,KGiant
806034283355134720,173.378731,55.978252,43.13,4.51,-67.0,1.596,1.1595,0.0608,0.2014,0.0521,0.413,0.0,KGiant
805731677140515328,175.248802,56.564136,11.74,2.329,79.9,1.237,4.6024,0.0348,-1.2084,0.0255,0.5167,0.0,KGiant
1423773038626548736,77.470277,43.352805,10.59,1.746,38.6,2.014,-1.3113,0.0321,2.4795,0.0287,-0.1846,0.0,KGiant
1423413257805636352,77.619735,43.587024,13.77,2.105,-188.8,1.724,-0.2173,0.0278,1.9422,0.0265,-0.1516,0.0,KGiant
1423465209729789952,76.925384,44.567694,21.58,2.645,-180.4,1.451,-0.405,0.045,1.5263,0.0338,-0.2234,0.0,KGiant
1423518432964594688,77.434419,45.103004,18.22,2.254,-274.9,4.019,-0.69,0.0513,1.818,0.0525,-0.1977,0.0,KGiant
1423450774343956992,76.925972,45.11312,29.16,5.621,-108.0,2.949,-0.091,0.1186,1.3762,0.1061,-0.1133,0.0,KGiant
1424339527632221696,78.141076,45.632306,13.88,2.808,-131.5,2.338,-0.8563,0.0491,3.0258,0.0509,-0.1441,0.0,KGiant
1400331416362173184,78.070638,45.753413,10.18,1.725,-76.301,1.596,1.7481,0.037,3.3153,0.0336,-0.0919,0.0,KGiant
1399487884785081600,77.000009,45.535873,17.01,4.196,-0.2,3.093,0.5248,0.0597,3.3511,0.0608,-0.3068,0.0,KGiant
1424709891252010752,79.89447,44.691412,12.18,2.077,-282.6,1.458,0.119,0.0385,2.0609,0.0369,-0.2774,0.0,KGiant
1424070834478818816,78.85758,43.593919,24.98,3.647,-23.2,2.022,-0.2414,0.0561,0.7844,0.0669,-0.1888,0.0,KGiant
1424070971917841152,78.813481,43.680837,16.14,2.07,-5.4,1.23,0.5811,0.0422,2.9938,0.0477,-0.1368,0.0,KGiant
1423611440480355584,78.012201,43.706908,28.05,4.141,-120.0,1.892,-0.4692,0.0727,1.4836,0.0742,-0.1574,0.0,KGiant
1198867247971273728,31.484315,42.641692,14.74,2.003,39.9,1.592,-2.0283,0.0396,2.8347,0.04,-0.1616,0.0,KGiant
1198440225142541568,30.081702,43.21329,33.78,5.242,-175.3,2.241,-1.7243,0.0814,0.5546,0.0898,-0.2434,0.0,KGiant
1198502210110688512,30.523171,43.353641,21.41,3.24,-132.7,2.551,-3.0458,0.043,1.2842,0.046,-0.1465,0.0,KGiant
1198500938800366080,30.443005,43.316272,14.17,2.471,-191.2,1.831,-3.7863,0.0377,0.6432,0.0324,-0.1335,0.0,KGiant
1198516916078719488,30.507634,43.550649,25.75,3.965,67.8,2.022,-2.2118,0.0646,2.0757,0.0758,-0.2551,0.0,KGiant
1198493723255224320,30.293765,43.408439,22.6,3.898,-21.499,3.062,-4.3311,0.0752,0.1929,0.0853,-0.0908,0.0,KGiant
1198464242599697664,29.841285,43.519501,17.3,3.739,56.4,3.573,-2.393,0.0692,-0.7876,0.0759,-0.1399,0.0,KGiant
1199235996683500032,30.135548,43.801743,10.76,1.668,179.2,1.37,-3.0213,0.0361,5.0622,0.0356,-0.1905,0.0,KGiant
1199727753258238720,31.416709,43.830698,16.04,3.087,74.5,1.963,-3.4468,0.0495,2.6593,0.0535,-0.1616,0.0,KGiant
1199725004479203840,31.296056,44.067892,8.82,1.675,-94.8,1.409,-2.0517,0.0355,0.8602,0.0367,-0.2629,0.0,KGiant
1199225242085364224,29.612196,44.004317,25.91,3.868,-9.7,3.866,-1.5032,0.0714,-0.2203,0.0804,-0.1719,0.0,KGiant
1199518399372933632,30.628318,44.681453,16.74,2.807,78.7,1.935,-2.3707,0.0357,-1.2176,0.0387,-0.2076,0.0,KGiant
1199215861877123072,29.710461,44.709524,26.31,2.863,-200.3,1.884,-2.3938,0.0345,0.487,0.0384,-0.1202,0.0,KGiant
1199507850933449216,30.20165,44.750157,16.81,2.365,35.3,1.704,-2.6848,0.0533,1.8149,0.0558,-0.1618,0.0,KGiant
1203044052126039040,32.021114,45.429645,26.86,3.009,-207.1,1.572,-2.1138,0.0511,-0.0808,0.0545,-0.243,0.0,KGiant
1203053672852898304,32.400202,45.329815,10.36,1.773,-199.099,1.148,-2.6636,0.0297,-1.9317,0.0292,-0.226,0.0,KGiant
1203043364931214080,31.946604,45.512393,17.62,3.509,67.0,2.395,-2.4264,0.0924,-1.0349,0.0734,-0.2024,0.0,KGiant
1202653656780007936,31.684332,45.465226,13.18,2.371,-304.699,1.441,-5.0699,0.0413,0.0274,0.0406,-0.1408,0.0,KGiant
1199626426390475776,31.382847,45.08416,10.48,1.876,-249.4,1.712,-3.162,0.0436,0.9535,0.0423,-0.0349,0.0,KGiant
1200024243441195264,31.933498,45.137561,18.31,2.384,76.5,1.071,-2.0868,0.0356,1.6612,0.0355,-0.0944,0.0,KGiant
1200026545543650048,32.008873,44.99499,14.03,1.906,20.3,1.253,-0.9378,0.0419,3.544,0.0442,-0.1972,0.0,KGiant
1200024793196979456,31.903685,44.954629,21.09,3.601,43.1,1.8,-2.4677,0.0524,-0.6362,0.054,-0.2729,0.0,KGiant
1199968615024653824,31.891625,44.376742,34.27,4.243,-251.4,1.634,-1.8711,0.0622,0.2981,0.074,-0.2928,0.0,KGiant
1199964182618380800,31.829052,44.277178,22.88,4.272,1.6,2.69,-1.5507,0.0951,1.0002,0.0892,-0.2123,0.0,KGiant
1199753179464642048,31.63773,43.820453,44.23,6.605,-113.4,4.328,-0.7768,0.1223,0.3122,0.1187,-0.0406,0.0,KGiant
1199716002227827456,31.993089,43.620761,10.51,1.188,-156.3,0.764,-9.3305,0.0274,6.7667,0.0273,-0.0735,0.0,KGiant
1199764243300499456,32.064649,43.679323,16.87,2.664,-155.1,1.345,-3.0762,0.0512,0.787,0.0512,-0.0377,0.0,KGiant
1199789051029284352,32.016297,43.216493,20.65,3.04,-229.3,2.12,-2.0977,0.0848,0.204,0.0846,-0.2723,0.0,KGiant
1199913467643606272,33.088814,43.548933,15.1,2.962,-137.2,1.445,-2.5716,0.038,3.2562,0.0368,-0.4376,0.0,KGiant
1199920545749768448,33.177794,43.568627,16.16,2.283,-62.199,1.512,-4.0387,0.0272,0.075,0.0257,-0.5007,0.0,KGiant
1199848252860130304,32.896395,43.240794,24.94,3.497,-77.5,1.956,-2.3463,0.0439,-0.1854,0.0465,-0.4253,0.0,KGiant
4568134745107392512,42.615039,32.520152,30.02,3.046,-94.4,1.018,-1.0868,0.0278,0.6722,0.0243,-0.0032,0.0,KGiant
4561988956144212992,41.127965,33.238532,11.71,1.739,-301.799,1.533,-7.769,0.0364,1.1971,0.0353,-0.0679,0.0,KGiant
4561978132826804736,41.221822,33.08566,33.52,2.073,-144.1,1.082,-0.9596,0.0239,0.4172,0.0217,-0.0085,0.0,KGiant
4562109520168577024,42.010236,33.01295,31.4,5.456,-37.4,3.294,-1.1293,0.0818,0.6236,0.0736,-0.0053,0.0,KGiant
4564986430999020544,41.089786,33.909416,19.22,3.029,-185.7,2.106,-2.0147,0.0563,0.8544,0.0486,-0.112,0.0,KGiant
4565296111023325696,41.838109,34.457209,20.21,3.263,-281.6,2.269,-2.6315,0.0582,1.158,0.0556,-0.0947,0.0,KGiant
4565041509659794432,41.171571,34.032619,23.83,3.006,-52.0,2.496,-1.4986,0.0689,1.0837,0.0568,-0.1239,0.0,KGiant
4565270689113919488,41.59683,34.620192,26.43,3.766,-126.3,3.056,-1.4282,0.0803,0.839,0.0659,-0.0511,0.0,KGiant
4565266462866123776,41.439946,34.797826,13.17,1.932,-27.0,1.742,-2.1099,0.0334,2.3099,0.0297,-0.1237,0.0,KGiant
4565344528191783424,41.909718,35.066098,11.73,1.496,-56.8,1.771,-2.4815,0.0283,3.494,0.0228,-0.0144,0.0,KGiant
4565340920419248640,41.815921,35.073773,16.38,2.192,-145.1,1.687,-1.5089,0.0347,1.0945,0.0322,-0.0212,0.0,KGiant
4566333985578042880,43.438574,35.088283,10.19,1.439,82.1,0.986,-3.4317,0.0258,1.8033,0.0188,-0.0156,0.0,KGiant
4566257397721041920,43.23584,34.930668,9.41,1.65,-133.001,1.183,3.4769,0.0262,5.0317,0.0217,-0.03,0.0,KGiant
4566307013183421440,43.12868,35.190443,17.1,2.269,66.4,1.565,-0.8907,0.0493,1.7726,0.0367,-0.0236,0.0,KGiant
4565521034168317952,43.359397,34.533394,10.98,1.395,-330.399,1.476,-3.6183,0.0231,0.8512,0.0214,-0.01,0.0,KGiant
4572283924032086016,43.663805,34.591314,24.09,3.356,-119.0,1.596,-0.9017,0.0435,2.1291,0.0368,-0.0765,0.0,KGiant
4565489899948123648,42.955751,34.27091,23.02,4.715,-87.7,3.378,-1.9414,0.0808,-0.9393,0.0649,-0.0245,0.0,KGiant
4565395964720205824,42.576654,34.002751,10.41,1.949,-76.699,1.707,-5.4236,0.0326,1.0241,0.0277,0.0037,0.0,KGiant
4571435685171118080,43.176186,33.644152,15.54,2.085,25.2,1.42,-1.3899,0.0435,1.1639,0.0305,-0.0069,0.0,KGiant
4565172214104827392,42.814892,33.255728,18.54,2.728,-174.5,1.838,-1.5635,0.0551,0.4548,0.0456,-0.0235,0.0,KGiant
1354499030072315136,64.991663,37.856281,21.34,3.794,-346.8,3.014,-0.9261,0.0698,1.0305,0.0587,-0.1929,0.0,KGiant
1354529919477263360,64.806466,38.32881,9.1,1.508,-361.899,1.477,-6.2825,0.0344,0.6258,0.0269,-0.087,0.0,KGiant
1353046643931844096,64.812359,38.637103,31.48,5.408,-136.5,3.815,-1.2078,0.0673,1.105,0.055,-0.0489,0.0,KGiant
1354566439583299584,65.340074,38.059431,24.7,5.276,-29.9,3.672,-0.5427,0.0948,1.4328,0.0778,-0.1122,0.0,KGiant
1352988026218121728,63.951253,38.836376,11.77,1.93,-169.901,2.09,2.7086,0.0303,4.9359,0.0301,-0.1581,0.0,KGiant
1354816067378775808,65.848668,38.903901,25.63,5.437,-383.0,3.147,-0.8597,0.1096,0.3164,0.0961,-0.2674,0.0,KGiant
1353198410896322048,64.390843,39.072136,18.67,2.024,-209.6,1.605,-1.4137,0.0363,1.5997,0.0328,-0.2186,0.0,KGiant
1356290271953089024,65.239629,39.595923,13.38,2.075,-1.1,1.826,-0.2401,0.0468,2.3814,0.0518,-0.1828,0.0,KGiant
1353265103148555776,64.783799,39.363135,19.67,3.287,-85.599,3.235,-4.1893,0.0911,1.7557,0.0785,-0.2068,0.0,KGiant
1356214474370092544,65.292102,40.003144,15.94,2.584,-191.2,1.836,-1.1361,0.0509,1.7941,0.0442,-0.2215,0.0,KGiant
1356286148784378368,65.818282,40.270396,19.1,3.486,-62.999,2.677,-4.3843,0.0592,2.1429,0.0489,-0.2126,0.0,KGiant
1356399359826189568,66.318922,39.628195,27.25,4.239,-169.6,4.029,-0.4855,0.1213,0.9894,0.0915,-0.324,0.0,KGiant
1356417780942372864,66.667868,39.642449,29.3,4.225,-191.5,2.017,-0.8582,0.0741,1.2241,0.0565,-0.2732,0.0,KGiant
1353331623602144512,66.023828,39.193835,28.76,5.717,-80.9,3.735,-0.5786,0.107,1.2206,0.0975,-0.17,0.0,KGiant
1354862349946418176,66.403265,38.69884,19.46,2.267,-254.9,4.234,-0.1901,0.0338,1.5582,0.0286,-0.101,0.0,KGiant
1354878636462455808,67.0526,38.384318,31.01,3.837,-204.6,2.106,-0.939,0.0556,1.2402,0.0535,-0.2051,0.0,KGiant
1354677146660971776,66.103396,37.867368,28.56,4.669,-198.1,2.165,-0.8165,0.1111,1.0443,0.0972,-0.1629,0.0,KGiant
1335956724246395648,58.962481,30.84543,29.28,4.238,-140.5,2.173,-0.7625,0.0959,1.0228,0.0784,-0.154,0.0,KGiant
1335953464368096000,58.970204,30.650472,13.07,2.237,-119.4,2.277,-0.1224,0.0427,0.917,0.0369,-0.0908,0.0,KGiant
1335439442682331648,57.80107,31.300349,15.99,2.525,53.0,1.836,-2.3108,0.0526,1.0224,0.0456,-0.0754,0.0,KGiant
1336163539808245760,59.247047,31.087875,22.92,2.607,-401.9,1.98,-1.6957,0.0414,0.4827,0.0381,-0.0556,0.0,KGiant
1335743010970795264,58.306831,31.473726,11.26,1.735,-86.2,1.465,-0.7901,0.0263,3.0363,0.0237,-0.1138,0.0,KGiant
1335650377116034304,58.205971,31.617898,13.19,2.05,-125.999,1.532,-2.5942,0.0285,0.7908,0.0268,-0.1451,0.0,KGiant
1335587258276881408,58.637395,31.208066,11.27,1.779,-167.7,1.935,-1.1414,0.0413,1.532,0.0341,-0.0561,0.0,KGiant
1335667625704701696,58.327092,31.762399,9.66,1.959,-421.3,2.177,-1.0709,0.0361,-0.1805,0.0312,-0.0595,0.0,KGiant
1336614751892703232,59.308451,32.370954,21.62,2.74,-141.2,1.431,-0.6803,0.0281,0.8656,0.0303,-0.1256,0.0,KGiant
1336611144120147968,59.293666,32.276997,13.62,1.92,-50.8,1.622,-1.6208,0.0322,1.333,0.031,-0.159,0.0,KGiant
1336587848217480704,59.025163,32.188859,20.94,3.318,-354.4,1.745,-1.7176,0.0551,0.7726,0.0511,-0.0045,0.0,KGiant
1336565411308655616,59.192501,32.73115,20.19,2.177,-206.6,1.387,-1.6351,0.0302,0.9775,0.0244,-0.0283,0.0,KGiant
1336751160053910016,58.942201,33.410177,13.13,2.05,-379.499,1.579,-5.165,0.0355,2.0967,0.0365,-0.0776,0.0,KGiant
1336774627755347712,59.451591,33.179084,13.8,1.692,-145.2,0.629,-2.1788,0.0295,1.9747,0.0238,-0.0229,0.0,KGiant
1336786241346991616,59.411785,33.197958,15.73,1.96,-318.3,0.951,-1.8621,0.0292,0.9649,0.0265,-0.0269,0.0,KGiant
1336788990126033408,59.604111,33.126372,15.04,3.259,-205.0,1.837,-2.2024,0.0576,1.2135,0.046,-0.041,0.0,KGiant
1337099396002330624,60.487486,32.433724,22.3,2.234,-296.3,1.737,-1.1714,0.0277,0.8897,0.0254,-0.0832,0.0,KGiant
1337296930138068992,60.814537,32.42619,22.67,3.028,-189.5,2.233,-1.5226,0.0622,1.5052,0.0494,-0.0635,0.0,KGiant
1336710649922616320,59.995093,32.556285,11.2,1.462,-194.299,1.146,-4.8391,0.0268,-0.5509,0.0261,-0.1406,0.0,KGiant
1337091046585848320,60.573243,32.192531,16.08,2.372,-40.2,1.768,-0.6072,0.0426,1.7064,0.0416,-0.1958,0.0,KGiant
1336233083918731776,59.552061,31.426112,23.83,4.856,-86.2,1.969,-0.3837,0.0722,1.0013,0.0655,-0.1175,0.0,KGiant
1337088778843073024,60.602048,32.042182,20.23,2.659,-207.0,1.526,-0.9757,0.0545,0.8468,0.0463,-0.1009,0.0,KGiant
1337116575871449856,60.771983,32.072367,9.78,1.427,-336.299,1.141,-4.5202,0.0284,2.3628,0.0259,-0.1445,0.0,KGiant
1336183262298375680,59.508842,31.245408,24.03,2.885,-308.2,1.686,-2.2379,0.0388,1.3888,0.0303,0.0299,0.0,KGiant
1337049711820449024,60.625186,31.651716,13.16,2.212,-166.999,1.506,-5.6394,0.0299,2.2601,0.023,-0.021,0.0,KGiant
1337035177651135488,60.397229,31.835169,19.65,2.87,-160.9,2.248,-0.518,0.0491,1.6282,0.0443,-0.0221,0.0,KGiant
1336285723038107136,60.198964,31.412221,16.7,2.629,-310.099,1.682,-3.1435,0.0523,1.8453,0.0431,-0.098,0.0,KGiant
1336222569838917632,60.051575,31.176889,28.08,4.183,-214.0,2.103,-0.7964,0.0768,0.7007,0.0764,-0.0814,0.0,KGiant
1336005828609542144,59.597803,30.654963,14.43,2.082,-195.4,1.419,-2.2689,0.0298,2.125,0.026,-0.0386,0.0,KGiant
582331560280541056,221.974105,27.543685,9.63,1.878,68.701,1.631,4.4389,0.0399,-1.0814,0.0482,0.3865,0.0,KGiant
582316579434513664,222.129399,27.500045,12.4,1.957,158.4,2.031,2.6766,0.0345,-1.7751,0.0389,0.4004,0.0,KGiant
582338161645852928,222.200103,27.735188,12.99,2.503,199.1,2.054,2.3904,0.0543,-2.3136,0.0665,0.3821,0.0,KGiant
582541227699491968,221.60453,27.407025,14.01,2.084,255.4,1.573,2.9214,0.0432,-2.1668,0.0483,0.3374,0.0,KGiant
594651386206666496,220.823857,27.234486,11.77,2.001,188.7,1.535,0.5959,0.0435,1.1207,0.0537,0.4027,0.0,KGiant
